Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,product_name,category,description
17,2012-04-05,930121.14,0,48.86,3.831,131.136,6.235,2012,4,14,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
4,2012-04-05,2196968.33,0,80.14,3.747,131.136,4.308,2012,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
10,2012-04-05,1821364.42,0,77.02,4.058,131.136,7.382,2012,4,14,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
3,2012-04-05,439913.57,0,79.51,3.749,225.1797511,6.664,2012,4,14,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
12,2012-04-05,1073433.69,0,76.03,4.171,131.136,11.627,2012,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
32,2012-04-05,1187384.53,0,58.29,3.903,197.6063534,8.09,2012,4,14,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
21,2012-04-05,697645.32,0,77.53,3.749,221.3095166,6.891,2012,4,14,Orange Juice,Beverages,"100% pure orange juice, no pulp"
40,2012-04-05,993311.59,0,44.47,3.991,138.0332,4.125,2012,4,14,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
14,2012-04-05,1949354.29,0,55.21,3.951,190.9222115,8.567,2012,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
26,2012-04-05,946573.29,0,40.29,3.991,138.0332,7.489,2012,4,14,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
23,2012-04-05,1317379.68,0,45.88,3.991,138.0332,4.125,2012,4,14,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
2,2012-04-05,1923957.09,0,76.73,3.749,221.3095166,6.891,2012,4,14,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
34,2012-04-05,991104.4,0,65.04,3.747,131.136,9.575,2012,4,14,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
19,2012-04-05,1405007.44,0,50.76,4.124,138.0332,8.15,2012,4,14,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
28,2012-04-05,1450628.85,0,76.03,4.171,131.136,11.627,2012,4,14,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
11,2012-04-05,1370251.22,0,79.07,3.749,225.1797511,6.664,2012,4,14,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
35,2012-04-05,772036.6,0,53.68,3.951,142.0177929,8.876,2012,4,14,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
25,2012-04-05,696421.72,0,58.76,3.951,214.4771081,7.139,2012,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
8,2012-04-05,937232.09,0,73.96,3.749,225.2288314,5.679,2012,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
5,2012-04-05,360932.69,0,77.1,3.749,222.2594722,5.801,2012,4,14,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
38,2012-04-05,491755.69,0,76.03,4.171,131.136,11.627,2012,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
27,2012-04-05,1669388.45,0,53.68,4.124,142.0177929,8.253,2012,4,14,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
43,2012-04-05,637964.2,0,77.47,3.749,213.1125857,9.575,2012,4,14,Orange Juice,Beverages,"100% pure orange juice, no pulp"
22,2012-04-05,1005083.31,0,50.75,3.991,142.0177929,7.671,2012,4,14,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
45,2012-04-05,782300.68,0,55.21,3.951,190.9222115,8.567,2012,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
29,2012-04-05,504963.84,0,50.75,3.991,138.0332,9.14,2012,4,14,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
38,2012-05-10,458479.01,0,81.61,3.966,131.0756667,10.199,2012,5,19,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
3,2012-05-10,443557.65,0,72.74,3.617,226.7210356,6.034,2012,5,19,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
40,2012-05-10,1069112.0,0,57.21,4.027,138.8256,4.145,2012,5,19,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
43,2012-05-10,642614.89,0,74.09,3.617,214.4912667,8.839,2012,5,19,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
5,2012-05-10,343048.29,0,71.17,3.617,223.7744444,5.422,2012,5,19,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
18,2012-05-10,1092204.79,0,59.68,4.027,138.8256,8.243,2012,5,19,Orange Juice,Beverages,"100% pure orange juice, no pulp"
22,2012-05-10,1009887.36,0,62.09,4.027,142.8516833,7.543,2012,5,19,Orange Juice,Beverages,"100% pure orange juice, no pulp"
41,2012-05-10,1400160.95,0,50.14,3.779,198.8221322,6.195,2012,5,19,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
17,2012-05-10,952609.17,0,52.81,3.815,131.0756667,5.527,2012,5,19,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
37,2012-05-10,546122.37,0,73.57,3.617,221.8533396,6.228,2012,5,19,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
23,2012-05-10,1464616.59,0,56.65,4.027,138.8256,4.145,2012,5,19,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
2,2012-05-10,1998321.04,0,70.27,3.617,222.8159296,6.17,2012,5,19,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
4,2012-05-10,2209835.43,0,63.07,3.62,131.0756667,3.879,2012,5,19,Orange Juice,Beverages,"100% pure orange juice, no pulp"
45,2012-05-10,733455.07,0,64.89,3.985,192.1704115,8.667,2012,5,19,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
21,2012-05-10,651768.91,0,70.28,3.617,222.8159296,6.17,2012,5,19,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
6,2012-05-10,1518177.71,0,70.84,3.617,224.804222,5.329,2012,5,19,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
39,2012-05-10,1574408.67,0,72.05,3.617,221.8533396,6.228,2012,5,19,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
16,2012-05-10,471281.68,0,50.46,3.779,198.8221322,5.847,2012,5,19,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
42,2012-05-10,593162.53,0,80.88,4.132,131.0756667,6.943,2012,5,19,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
11,2012-05-10,1422794.26,0,73.37,3.617,226.7210356,6.034,2012,5,19,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
1,2012-05-10,1670785.97,0,68.55,3.617,223.1814772,6.573,2012,5,19,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
14,2012-05-10,1687592.16,0,64.89,3.985,192.1704115,8.667,2012,5,19,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
12,2012-05-10,979825.92,0,81.61,3.966,131.0756667,10.199,2012,5,19,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
10,2012-05-10,1758971.38,0,80.88,4.132,131.0756667,6.943,2012,5,19,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
31,2012-05-10,1363365.05,0,70.28,3.617,222.8159296,6.17,2012,5,19,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
34,2012-05-10,968896.68,0,65.41,3.62,131.0756667,8.839,2012,5,19,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
29,2012-05-10,520632.8,0,62.09,4.027,138.8256,9.151,2012,5,19,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
15,2012-05-10,573498.64,0,59.57,4.151,138.8256,7.992,2012,5,19,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
7,2012-05-10,505830.56,0,48.43,3.779,198.8221322,7.557,2012,5,19,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
27,2012-05-10,1591816.88,0,64.5,4.151,142.8516833,8.0,2012,5,19,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
25,2012-05-10,699536.73,0,57.58,3.985,215.9258865,7.293,2012,5,19,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
35,2012-05-10,866064.4,0,64.5,3.985,142.8516833,8.665,2012,5,19,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
30,2012-05-10,446751.45,0,70.28,3.617,222.8159296,6.17,2012,5,19,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
13,2012-05-10,2041918.74,0,61.79,3.815,131.0756667,5.621,2012,5,19,Orange Juice,Beverages,"100% pure orange juice, no pulp"
8,2012-05-10,976436.02,0,61.41,3.617,226.7705581,5.124,2012,5,19,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
36,2012-05-10,277137.86,0,73.57,3.611,221.8533396,6.228,2012,5,19,Orange Juice,Beverages,"100% pure orange juice, no pulp"
19,2012-05-10,1408016.1,0,59.86,4.151,138.8256,7.992,2012,5,19,Orange Juice,Beverages,"100% pure orange juice, no pulp"
32,2012-05-10,1202775.24,0,55.34,3.779,198.8221322,7.557,2012,5,19,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
26,2012-05-10,1095504.26,0,54.07,4.027,138.8256,7.138,2012,5,19,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
9,2012-05-10,606755.3,0,66.61,3.617,226.9662325,4.954,2012,5,19,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
24,2012-05-10,1416720.54,0,60.35,4.151,138.8256,8.693,2012,5,19,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
33,2012-05-10,265444.9,0,85.18,4.132,131.0756667,6.895,2012,5,19,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
20,2012-05-10,2246411.89,0,60.77,3.985,215.9258865,7.293,2012,5,19,Orange Juice,Beverages,"100% pure orange juice, no pulp"
28,2012-05-10,1462941.03,0,81.61,3.966,131.0756667,10.199,2012,5,19,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
44,2012-05-10,337390.44,0,61.79,3.815,131.0756667,5.217,2012,5,19,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
14,2012-06-01,1859144.96,0,35.88,3.422,189.1940558,8.424,2012,6,22,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
5,2012-06-01,312078.71,0,50.21,3.157,220.2969205,5.943,2012,6,22,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
33,2012-06-01,267058.08,0,60.92,3.443,130.1575161,7.603,2012,6,22,Orange Juice,Beverages,"100% pure orange juice, no pulp"
20,2012-06-01,1964701.94,0,33.42,3.422,212.5711125,6.961,2012,6,22,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
21,2012-06-01,640181.86,0,48.1,3.157,219.355063,7.057,2012,6,22,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
22,2012-06-01,895358.2,0,34.61,3.439,140.6461359,7.503,2012,6,22,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
31,2012-06-01,1401232.52,0,48.1,3.157,219.355063,7.057,2012,6,22,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
38,2012-06-01,478483.2,0,50.43,3.599,130.1575161,12.187,2012,6,22,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
41,2012-06-01,1208191.61,0,37.21,3.095,196.5458309,6.589,2012,6,22,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
18,2012-06-01,977286.07,0,31.27,3.439,136.698129,8.075,2012,6,22,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
26,2012-06-01,971557.62,0,22.94,3.439,136.698129,7.467,2012,6,22,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
44,2012-06-01,325327.93,0,33.8,3.08,130.1575161,5.774,2012,6,22,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
4,2012-06-01,2047766.07,0,38.64,3.158,130.1575161,4.607,2012,6,22,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
11,2012-06-01,1283885.55,0,54.44,3.157,223.1923049,6.833,2012,6,22,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
27,2012-06-01,1535287.4,0,35.8,3.585,140.6461359,8.009,2012,6,22,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
10,2012-06-01,1683401.78,0,59.85,3.443,130.1575161,7.545,2012,6,22,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
1,2012-06-01,1550369.92,0,49.01,3.157,219.7142581,7.348,2012,6,22,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
2,2012-06-01,1799520.14,0,46.75,3.157,219.355063,7.057,2012,6,22,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
17,2012-06-01,1198104.22,0,27.64,3.08,130.1575161,6.403,2012,6,22,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
39,2012-06-01,1478537.93,0,55.83,3.157,218.4062876,7.244,2012,6,22,Orange Juice,Beverages,"100% pure orange juice, no pulp"
40,2012-06-01,954576.86,0,23.29,3.439,136.698129,4.261,2012,6,22,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
32,2012-06-01,1099937.25,0,36.75,3.095,196.5458309,8.256,2012,6,22,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
15,2012-06-01,516087.65,0,30.24,3.585,136.698129,7.943,2012,6,22,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
43,2012-06-01,670993.01,0,47.59,3.157,211.2428134,9.653,2012,6,22,Orange Juice,Beverages,"100% pure orange juice, no pulp"
9,2012-06-01,519585.67,0,47.54,3.157,223.4332408,5.667,2012,6,22,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
23,2012-06-01,1150662.55,0,24.29,3.439,136.698129,4.261,2012,6,22,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
34,2012-06-01,953844.85,0,36.39,3.158,130.1575161,9.653,2012,6,22,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
24,2012-06-01,1251581.89,0,32.86,3.585,136.698129,8.659,2012,6,22,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
12,2012-06-01,945823.65,0,50.43,3.599,130.1575161,12.187,2012,6,22,Orange Juice,Beverages,"100% pure orange juice, no pulp"
36,2012-06-01,329467.82,0,57.18,3.129,218.4062876,7.244,2012,6,22,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
45,2012-06-01,714081.05,0,35.88,3.422,189.1940558,8.424,2012,6,22,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
6,2012-06-01,1395339.71,0,50.82,3.157,221.3088023,6.132,2012,6,22,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
29,2012-06-01,469773.85,0,34.61,3.439,136.698129,8.988,2012,6,22,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
3,2012-06-01,398178.21,0,52.42,3.157,223.1923049,6.833,2012,6,22,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
16,2012-06-01,564538.07,0,26.49,3.095,196.5458309,6.162,2012,6,22,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
42,2012-06-01,636372.37,0,59.85,3.443,130.1575161,7.545,2012,6,22,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
19,2012-06-01,1266570.4,0,31.84,3.585,136.698129,7.943,2012,6,22,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
25,2012-06-01,636419.12,0,30.23,3.422,212.5711125,6.961,2012,6,22,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
7,2012-06-01,713117.66,0,18.67,3.095,196.5458309,8.256,2012,6,22,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
35,2012-06-01,671708.09,0,35.8,3.422,140.6461359,8.744,2012,6,22,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
8,2012-06-01,872113.23,0,43.47,3.157,223.2409668,5.825,2012,6,22,Orange Juice,Beverages,"100% pure orange juice, no pulp"
13,2012-06-01,1865752.78,0,33.8,3.08,130.1575161,6.104,2012,6,22,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
30,2012-06-01,457030.86,0,48.1,3.157,219.355063,7.057,2012,6,22,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
37,2012-06-01,558343.57,0,57.18,3.157,218.4062876,7.244,2012,6,22,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
28,2012-06-01,1466046.07,0,50.43,3.599,130.1575161,12.187,2012,6,22,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
40,2012-06-04,1132064.23,0,36.54,3.957,137.7970968,4.125,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
36,2012-06-04,331026.11,0,73.95,3.934,220.1204125,6.989,2012,6,23,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
5,2012-06-04,402985.7,0,70.4,3.891,222.0225762,5.801,2012,6,23,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
18,2012-06-04,1200815.3,0,43.8,3.957,137.7970968,8.304,2012,6,23,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
17,2012-06-04,986922.62,0,43.92,3.793,131.0375484,6.235,2012,6,23,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
23,2012-06-04,1604605.69,0,37.43,3.957,137.7970968,4.125,2012,6,23,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
45,2012-06-04,899479.43,0,49.73,3.996,190.6851712,8.567,2012,6,23,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
44,2012-06-04,320021.1,0,48.85,3.793,131.0375484,5.621,2012,6,23,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
15,2012-06-04,659950.36,0,40.01,4.143,137.7970968,8.15,2012,6,23,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
13,2012-06-04,2271614.76,0,48.85,3.793,131.0375484,5.965,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
29,2012-06-04,633826.55,0,46.38,3.957,137.7970968,9.14,2012,6,23,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
9,2012-06-04,677885.99,0,68.83,3.891,225.1820555,5.539,2012,6,23,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
28,2012-06-04,1559592.79,0,64.05,4.121,131.0375484,11.627,2012,6,23,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
7,2012-06-04,621425.98,0,44.29,3.854,197.5971285,8.09,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
26,2012-06-04,1116829.23,0,33.35,3.957,137.7970968,7.489,2012,6,23,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
10,2012-06-04,2163384.17,0,65.99,4.282,131.0375484,7.382,2012,6,23,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
42,2012-06-04,652312.11,0,65.99,4.282,131.0375484,7.382,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
39,2012-06-04,1764847.94,0,73.49,3.891,220.1204125,6.989,2012,6,23,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
24,2012-06-04,1524734.29,0,45.25,4.143,137.7970968,8.983,2012,6,23,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
37,2012-06-04,564848.78,0,73.95,3.891,220.1204125,6.989,2012,6,23,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
32,2012-06-04,1270577.01,0,51.49,3.854,197.5971285,8.09,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
30,2012-06-04,461511.92,0,69.02,3.891,221.0737638,6.891,2012,6,23,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
34,2012-06-04,1091020.37,0,54.42,3.864,131.0375484,9.575,2012,6,23,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
27,2012-06-04,1899013.34,0,48.73,4.143,141.7712396,8.253,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
25,2012-06-04,791356.9,0,44.73,3.996,214.2387053,7.139,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
41,2012-06-04,1460234.31,0,48.48,3.854,197.5971285,6.547,2012,6,23,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
2,2012-06-04,2129035.91,0,68.43,3.891,221.0737638,6.891,2012,6,23,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
35,2012-06-04,860293.46,0,48.73,3.996,141.7712396,8.876,2012,6,23,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
8,2012-06-04,1046816.59,0,62.18,3.891,224.9883618,5.679,2012,6,23,Orange Juice,Beverages,"100% pure orange juice, no pulp"
38,2012-06-04,499267.66,0,64.05,4.121,131.0375484,11.627,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
19,2012-06-04,1631737.68,0,40.23,4.143,137.7970968,8.15,2012,6,23,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
1,2012-06-04,1899676.88,0,70.43,3.891,221.4356112,7.143,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
11,2012-06-04,1596325.01,0,74.19,3.891,224.9393405,6.664,2012,6,23,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
21,2012-06-04,761956.58,0,69.02,3.891,221.0737638,6.891,2012,6,23,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
22,2012-06-04,1197489.66,0,46.38,3.957,141.7712396,7.671,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
31,2012-06-04,1496169.81,0,69.02,3.891,221.0737638,6.891,2012,6,23,Orange Juice,Beverages,"100% pure orange juice, no pulp"
12,2012-06-04,1128765.71,0,64.05,4.121,131.0375484,11.627,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
33,2012-06-04,275911.97,0,70.75,4.282,131.0375484,7.396,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
6,2012-06-04,1840131.19,0,71.6,3.891,223.0419298,5.964,2012,6,23,Orange Juice,Beverages,"100% pure orange juice, no pulp"
14,2012-06-04,2376022.26,0,49.73,3.996,190.6851712,8.567,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
43,2012-06-04,658468.27,0,64.7,3.891,212.8887535,9.575,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
16,2012-06-04,502662.07,0,48.93,3.854,197.5971285,6.169,2012,6,23,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
3,2012-06-04,503232.13,0,73.01,3.891,224.9393405,6.664,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
4,2012-06-04,2470206.13,0,67.69,3.864,131.0375484,4.308,2012,6,23,Orange Juice,Beverages,"100% pure orange juice, no pulp"
20,2012-06-04,2565259.92,0,50.06,3.996,214.2387053,7.139,2012,6,23,Orange Juice,Beverages,"100% pure orange juice, no pulp"
40,2012-06-07,1182901.56,0,69.08,3.538,138.2296333,4.156,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
41,2012-06-07,1456300.89,0,74.47,3.646,197.8322195,6.432,2012,6,23,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
42,2012-06-07,618702.09,0,86.87,3.666,130.7196333,7.17,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
30,2012-06-07,440553.42,0,85.26,3.227,221.5215064,6.565,2012,6,23,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
12,2012-06-07,1014898.78,0,89.13,3.765,130.7196333,10.926,2012,6,23,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
13,2012-06-07,2184980.35,0,79.23,3.63,130.7196333,5.765,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
26,2012-06-07,1180470.8,0,64.94,3.538,138.2296333,7.405,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
21,2012-06-07,693013.59,0,85.26,3.227,221.5215064,6.565,2012,6,23,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
2,2012-06-07,2041507.4,0,84.2,3.227,221.5215064,6.565,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
4,2012-06-07,2224499.28,0,80.37,3.187,130.7196333,4.077,2012,6,23,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
22,2012-06-07,1097786.14,0,77.41,3.538,142.2234298,7.753,2012,6,23,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
11,2012-06-07,1461129.94,0,83.44,3.227,225.3916254,6.334,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
27,2012-06-07,2062224.92,0,82.08,3.646,142.2234298,8.239,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
45,2012-06-07,843361.1,0,82.99,3.475,191.1338827,8.684,2012,6,23,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
28,2012-06-07,1500863.54,0,89.13,3.765,130.7196333,10.926,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
10,2012-06-07,1805999.79,0,86.87,3.666,130.7196333,7.17,2012,6,23,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
3,2012-06-07,411206.5,0,83.14,3.227,225.3916254,6.334,2012,6,23,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
32,2012-06-07,1214183.97,0,78.68,3.646,197.8322195,7.872,2012,6,23,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
18,2012-06-07,1158247.31,0,76.08,3.538,138.2296333,8.535,2012,6,23,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
31,2012-06-07,1458059.42,0,85.26,3.227,221.5215064,6.565,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
29,2012-06-07,578832.41,0,77.41,3.538,138.2296333,9.419,2012,6,23,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
20,2012-06-07,2358055.3,0,79.2,3.475,214.6873514,7.28,2012,6,23,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
14,2012-06-07,1862128.95,0,82.99,3.475,191.1338827,8.684,2012,6,23,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
17,2012-06-07,1046782.52,0,68.91,3.63,130.7196333,5.936,2012,6,23,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
